Event ID,Disease,Serotype,latitude,longitude,Locality,Country,Region,observation date,report date,Species,Diagnosis Source,Humans Affected,Human Deaths,Diagnosis Status,Id,complete_g,complete_1,complete_2,complete_3,complete_4
316827,Influenza - Avian,";H5N1 HPAI;",40.318,-3.8909,Móstoles,Spain,Europe,2022/03/17 00:00:00+00,2022/03/25 00:00:00+00,"Wild,Greylag Goose:Anser anser(Anatidae),Wild,Egyptian Goose (Alopochen aegyptiacus),Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae),",WOAH (former OIE),,,Confirmed,756,0,1,0,0,0
321291,Influenza - Avian,";H5N1 HPAI;",40.3574,-3.8388,Alcorcón,Spain,Europe,2022/03/30 00:00:00+00,2022/04/29 00:00:00+00,"Wild,Anatidae (incognita),",WOAH (former OIE),,,Confirmed,756,0,1,0,0,0
324730,Influenza - Avian,";H5N1 HPAI;",40.2421,-3.5632,San Martín de la Vega,Spain,Europe,2022/06/02 00:00:00+00,2022/06/16 00:00:00+00,"Wild,Anatidae (incognita),",WOAH (former OIE),,,Confirmed,756,0,1,0,0,0
321294,Influenza - Avian,";H5N1 HPAI;",40.3297,-3.7731,Leganés,Spain,Europe,2022/04/16 00:00:00+00,2022/04/29 00:00:00+00,"Wild,Egyptian Goose (Alopochen aegyptiacus),",WOAH (former OIE),,,Confirmed,756,0,1,0,0,0
321293,Influenza - Avian,";H5N1 HPAI;",40.3297,-3.7731,Leganés,Spain,Europe,2022/04/16 00:00:00+00,2022/04/29 00:00:00+00,"Wild,Greylag Goose:Anser anser(Anatidae),",WOAH (former OIE),,,Confirmed,756,0,1,0,0,0
319392,Influenza - Avian,";H5N1 HPAI;",40.9663,-3.7052,Gargantilla del Lozoya y Pinilla de Buitrago,Spain,Europe,2022/03/26 00:00:00+00,2022/04/11 00:00:00+00,"Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae),",WOAH (former OIE),,,Confirmed,756,0,1,0,0,0
324729,Influenza - Avian,";H5N1 HPAI;",40.4645,-3.6979,Madrid,Spain,Europe,2022/05/26 00:00:00+00,2022/06/16 00:00:00+00,"Wild,Falcon,",WOAH (former OIE),,,Confirmed,756,0,1,0,0,0
324731,Influenza - Avian,";H5N1 HPAI;",40.2421,-3.5632,San Martín de la Vega,Spain,Europe,2022/06/02 00:00:00+00,2022/06/16 00:00:00+00,"Wild,Greylag goose,",WOAH (former OIE),,,Confirmed,756,0,1,0,0,0
314301,Influenza - Avian,";H5N1 HPAI;",40.768,-3.686,guadalix de la sierra,Spain,Europe,2022/02/10 00:00:00+00,2022/02/22 00:00:00+00,"Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae),",WOAH (former OIE),,,Confirmed,756,0,1,0,0,0
336995,Influenza - Avian,";H5N1 HPAI;",44.32955,12.289917,Ravenna,Italy,Europe,2022/12/01 00:00:00+00,2022/12/07 00:00:00+00,"Wild,Eurasian Wigeon:Anas penelope(Anatidae),",WOAH (former OIE),,,Confirmed,868,0,1,0,0,0
312858,Influenza - Avian,";H5N2 HPAI;",49.01,8.4,Karlsruhe,Germany,Europe,2022/02/03 00:00:00+00,2022/02/07 00:00:00+00,"Wild,Swan,",WOAH (former OIE),,,Confirmed,929,0,1,0,0,1
312855,Influenza - Avian,";H5N1 HPAI;",48.998,8.403,Karlsruhe,Germany,Europe,2022/02/02 00:00:00+00,2022/02/07 00:00:00+00,"Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae),Wild,Pelecanidae (unidentified):Pelecanidae (incognita)(Pelecanidae),",WOAH (former OIE),,,Confirmed,929,0,1,0,0,1
312374,Influenza - Avian,";H5N1 HPAI;",49,8.37,Karlsruhe,Germany,Europe,2022/01/24 00:00:00+00,2022/01/28 00:00:00+00,"Wild,Accipitridae (Accipitridae),",WOAH (former OIE),,,Confirmed,929,0,1,0,0,1
321580,Influenza - Avian,";H5N1 HPAI;",49.078,8.382,Eggenstein-Leopoldshafen,Germany,Europe,2022/04/26 00:00:00+00,2022/05/06 00:00:00+00,"Wild,Accipitridae (incognita),",WOAH (former OIE),,,Confirmed,929,0,1,0,0,1
314458,Influenza - Avian,";H5N1 HPAI;",48.9863,8.395,Karlsruhe,Germany,Europe,2022/02/23 00:00:00+00,2022/02/25 00:00:00+00,"Wild,Heron,",WOAH (former OIE),,,Confirmed,929,0,1,0,0,1
313671,Influenza - Avian,";H5N1 HPAI;",48.99,8.4,Karlsruhe,Germany,Europe,2022/02/08 00:00:00+00,2022/02/16 00:00:00+00,"Wild,Heron,",WOAH (former OIE),,,Confirmed,929,0,1,0,0,1
313190,Influenza - Avian,";H5N1 HPAI;",37.3356,-5.4373,Marchena,Spain,Europe,2022/01/20 00:00:00+00,2022/02/10 00:00:00+00,"Wild,Stork,",WOAH (former OIE),,,Confirmed,1019,0,1,0,0,0
314452,Influenza - Avian,";H5N1 HPAI;",37.2584,-5.0032,aguadulce,Spain,Europe,2022/02/21 00:00:00+00,2022/02/25 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,1019,0,1,0,0,0
316818,Influenza - Avian,";H5N1 HPAI;",37.2685,-5.0073,Osuna,Spain,Europe,2022/02/25 00:00:00+00,2022/03/25 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,1019,0,1,0,0,0
316826,Influenza - Avian,";H5N1 HPAI;",37.2415,-5.5219,Arahal,Spain,Europe,2022/03/15 00:00:00+00,2022/03/25 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,1019,0,1,0,0,0
315484,Influenza - Avian,";H5N1 HPAI;",37.3305,-5.4187,Marchena,Spain,Europe,2022/02/21 00:00:00+00,2022/03/11 00:00:00+00,"Wild,Stork,",WOAH (former OIE),,,Confirmed,1019,0,1,0,0,0
316825,Influenza - Avian,";H5N1 HPAI;",37.4235,-5.6942,Carmona,Spain,Europe,2022/02/14 00:00:00+00,2022/03/25 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,1019,0,1,0,0,0
314451,Influenza - Avian,";H5N1 HPAI;",37.2274,-4.9209,Pedrera,Spain,Europe,2022/02/21 00:00:00+00,2022/02/25 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,1019,0,1,0,0,0
314293,Influenza - Avian,";H5N1 HPAI;",37.4235,-5.6942,Carmona,Spain,Europe,2022/02/14 00:00:00+00,2022/02/22 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,1019,0,1,0,0,0
314295,Influenza - Avian,";H5N1 HPAI;",37.2439,-4.9146,Gilena,Spain,Europe,2022/02/11 00:00:00+00,2022/02/22 00:00:00+00,"Domestic,Chicken,",WOAH (former OIE),,,Confirmed,1019,0,1,0,0,0
316820,Influenza - Avian,";H5N1 HPAI;",37.3148,-5.4103,Marchena,Spain,Europe,2022/03/11 00:00:00+00,2022/03/25 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,1019,0,1,0,0,0
314296,Influenza - Avian,";H5N1 HPAI;",37.2511,-4.9364,Gilena,Spain,Europe,2022/02/13 00:00:00+00,2022/02/22 00:00:00+00,"Domestic,Chicken,",WOAH (former OIE),,,Confirmed,1019,0,1,0,0,0
316819,Influenza - Avian,";H5N1 HPAI;",37.3674,-5.001,El Rubio,Spain,Europe,2022/02/25 00:00:00+00,2022/03/25 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,1019,0,1,0,0,0
313519,Influenza - Avian,";H5N1 HPAI;",37.2439,-4.9146,Gilena,Spain,Europe,2022/02/11 00:00:00+00,2022/02/15 00:00:00+00,"Domestic,Chicken,",WOAH (former OIE),,,Confirmed,1019,0,1,0,0,0
316822,Influenza - Avian,";H5N1 HPAI;",37.2274,-4.9209,Pedrera,Spain,Europe,2022/02/21 00:00:00+00,2022/03/25 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,1019,0,1,0,0,0
313189,Influenza - Avian,";H5N1 HPAI;",37.3356,-5.4373,Marchena,Spain,Europe,2022/01/20 00:00:00+00,2022/02/10 00:00:00+00,"Wild,Grey Heron:Ardea cinerea(Ardeidae),",WOAH (former OIE),,,Confirmed,1019,0,1,0,0,0
339944,Influenza - Avian,";H5N1 HPAI;",46.629086,3.718992, Beaulon (03019) ,France,Europe,2022/12/21 00:00:00+00,2023/01/06 00:00:00+00,"Wild,Brent Goose:Branta bernicla(Anatidae),",WOAH (former OIE),,,Confirmed,1113,0,1,0,0,0
317192,Influenza - Avian,";H5N1 HPAI;",54.18816,-8.116206,Drumkeeran ,Ireland,Europe,2022/03/21 00:00:00+00,2022/03/29 00:00:00+00,"Wild,Barnacle Goose:Branta leucopsis(Anatidae),",WOAH (former OIE),,,Confirmed,1183,0,1,0,0,0
335072,Influenza - Avian,";H5N1 HPAI;",54.26,-7.6,Fermanagh and Omagh,U.K. of Great Britain and Northern Ireland,Europe,2022/06/22 00:00:00+00,2022/11/04 00:00:00+00,"Wild,Mallard:Anas platyrhynchos(Anatidae),Wild,Canada Goose:Branta canadensis(Anatidae),",WOAH (former OIE),,,Confirmed,1183,0,1,0,0,0
324661,Influenza - Avian,";H5N1 HPAI;",64.828,-23.343,Budir,Iceland,Europe,2022/04/19 00:00:00+00,2022/06/13 00:00:00+00,"Wild,Northern Gannet:Morus bassanus(Sulidae),",WOAH (former OIE),,,Confirmed,1286,0,1,0,0,0
310830,Influenza - Avian,";H5N1 HPAI;",53.299492,11.123867,Lübtheen,Germany,Europe,2022/01/03 00:00:00+00,2022/01/10 00:00:00+00,"Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae),",WOAH (former OIE),,,Confirmed,1516,0,1,0,0,0
339966,Influenza - Avian,";H5N1 HPAI;",53.149,11.035,Hitzacker,Germany,Europe,2022/12/30 00:00:00+00,2023/01/06 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,1516,0,1,0,0,0
319019,Influenza - Avian,";H5N1 HPAI;",53.109,11.058,Dannenberg,Germany,Europe,2022/03/16 00:00:00+00,2022/04/07 00:00:00+00,"Wild,Accipitridae (Accipitridae),",WOAH (former OIE),,,Confirmed,1516,0,1,0,0,0
312726,Influenza - Avian,";H5N1 HPAI;",52.968185,10.960504,Clenze,Germany,Europe,2022/01/22 00:00:00+00,2022/02/03 00:00:00+00,"Wild,Accipitridae (Accipitridae),",WOAH (former OIE),,,Confirmed,1516,0,1,0,0,0
314338,Influenza - Avian,";H5N1 HPAI;",53.4,10.57,Buchhorst,Germany,Europe,2022/02/14 00:00:00+00,2022/02/22 00:00:00+00,"Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae),",WOAH (former OIE),,,Confirmed,1516,0,1,0,0,0
313243,Influenza - Avian,";H5N1 HPAI;",53.555211,10.765201,Gudow,Germany,Europe,2022/01/18 00:00:00+00,2022/02/10 00:00:00+00,"Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae),",WOAH (former OIE),,,Confirmed,1516,0,1,0,0,0
